Voxel_No,V_b,K_1,k_2,k_3,k_4,K_i,model
1,0.0038156179,0.07229381,0.6944805,0.080821715,0.0,0.0075363,k4 zero
1,0.044234384,0.20871614,0.6880198,0.034950227,0.0,0.010089873,k4 zero
1,0.009128331,0.089068815,0.3630414,0.13797632,0.009667628,0.024528846,k4 non-zero
1,0.0030933328,0.061005693,0.27291185,0.13781227,0.0,0.020469537,k4 zero
1,0.020847477,0.1144414,0.24034797,0.02805053,0.0,0.011960358,k4 zero
1,0.009613625,0.07445757,0.6566862,0.18100877,0.020906933,0.01608876,k4 non-zero
1,0.02493802,0.25024602,0.79691905,0.030086992,0.01546379,0.009104106,k4 non-zero
1,0.022209924,0.14587536,0.5865199,0.15046535,0.0,0.029782401,k4 zero
1,0.021542288,0.13854517,0.60217327,0.107062824,0.0029095043,0.020914104,k4 non-zero
1,0.040820576,0.030376598,0.33238998,0.30515516,0.029643513,0.014539481,k4 non-zero
1,0.030108642,0.14511989,0.7105361,0.022503803,0.0,0.0044550775,k4 zero
1,0.030037908,0.0578739,0.23985581,0.18074967,0.0,0.024870547,k4 zero
1,0.011997551,0.37178773,0.93669283,0.00737142,0.0047126845,0.0029029842,k4 non-zero
1,0.095913656,0.04155279,0.0565765,0.54139775,0.0,0.03762133,k4 zero
1,0.003273374,0.087325215,0.52940375,0.028995847,0.0,0.0045345104,k4 zero
1,0.0009674701,0.27322644,0.8644569,0.050749946,0.0024012325,0.015150921,k4 non-zero
1,0.09287057,0.037643187,0.5611053,0.20948161,0.0,0.0102331815,k4 zero
1,0.07167801,0.23186627,0.8461254,0.009297909,0.005363888,0.0025202394,k4 non-zero
1,0.034966573,0.24565399,0.78182524,0.034950875,0.0,0.010511842,k4 zero
1,0.000102147074,0.10554709,0.3923832,0.15544106,0.00911766,0.029948205,k4 non-zero
1,0.098939486,0.044266637,0.57684845,0.28250882,0.0,0.014552406,k4 zero
1,0.017253982,0.11849179,0.71888256,0.042955328,0.0,0.0066810194,k4 zero
1,0.07186077,0.14171964,0.37650564,0.03553065,0.013038767,0.012220746,k4 non-zero
1,0.026457796,0.07176221,0.31070948,0.038316008,0.0,0.007878054,k4 zero
1,0.08872658,0.15311559,0.6531871,0.070226304,0.011030149,0.014863895,k4 non-zero
1,0.0978014,0.03948396,0.1717874,0.121097855,0.0,0.016325243,k4 zero
1,0.04011633,0.2964437,0.92853785,0.052318152,0.014275501,0.015812093,k4 non-zero
1,0.016242774,0.16606419,0.54997915,0.049088538,0.018498065,0.013607558,k4 non-zero
1,0.076794714,0.08417883,0.90160596,0.06492446,0.0,0.00565452,k4 zero
1,0.031849846,0.10810341,0.46859002,0.20518157,0.0,0.032920394,k4 zero
1,0.027612267,0.31567705,0.94719887,0.006854727,0.0,0.0022680908,k4 zero
1,0.04197984,0.13435334,0.6420726,0.21681722,0.013614261,0.03391601,k4 non-zero
1,0.06970657,0.18611525,0.40555114,0.010203497,0.013369119,0.0045676613,k4 non-zero
1,0.043431755,0.10210547,0.594877,0.13491654,0.01906459,0.018876184,k4 non-zero
1,0.06386641,0.07401939,0.31926435,0.18325087,0.0,0.026992453,k4 zero
1,0.035858978,0.15867253,0.8512483,0.03638118,0.0,0.0065034945,k4 zero
1,0.00058578415,0.29187676,0.8876171,0.00014296883,0.0,4.700513e-05,k4 zero
1,0.026574148,0.106262356,0.23393264,0.0138847465,0.009131138,0.0059536817,k4 non-zero
1,0.020800255,0.05933861,0.4646789,0.42681322,0.018491657,0.028409114,k4 non-zero
1,0.09553147,0.17663981,0.4784947,0.024016015,0.0013963847,0.008441978,k4 non-zero
1,0.05590784,0.08336479,0.30347794,0.18861577,0.014522491,0.031953093,k4 non-zero
1,0.01301452,0.054315444,0.10284417,0.17174311,0.0,0.03397209,k4 zero
1,0.061852325,0.036068864,0.05610413,0.3916047,0.0,0.031548936,k4 zero
1,0.095903285,0.07414026,0.28903535,0.23283137,0.0,0.03307775,k4 zero
1,0.052363023,0.25544012,0.970431,0.0071612247,0.0,0.0018711932,k4 zero
1,0.037866738,0.04869249,0.21252042,0.34094104,0.035123963,0.029995346,k4 non-zero
1,0.0065020635,0.069641374,0.19097282,0.15116481,0.0,0.03076927,k4 zero
1,0.08347976,0.0870067,0.5267885,0.060967963,0.01747608,0.009025204,k4 non-zero
1,0.055072308,0.2359644,0.85205376,0.09018762,0.020749183,0.02258558,k4 non-zero
1,0.040682845,0.07594356,0.094369836,0.022602035,0.0,0.014674287,k4 zero
1,0.017138118,0.16830255,0.5227223,0.03306975,0.0030551967,0.0100140385,k4 non-zero
1,0.03799837,0.09811876,0.4582595,0.35535184,0.031361975,0.042854223,k4 non-zero
1,0.0074345684,0.066362366,0.4902349,0.38150838,0.0,0.029042725,k4 zero
1,0.09078664,0.12328839,0.78328735,0.06451702,0.0,0.009382117,k4 zero
1,0.05114459,0.04140649,0.29192927,0.22413388,0.015030768,0.017983453,k4 non-zero
1,0.065724984,0.08332228,0.15672155,0.008401142,0.011859784,0.0042392868,k4 non-zero
1,0.08072831,0.047027946,0.21546648,0.21707289,0.0,0.023601301,k4 zero
1,0.041788034,0.31280097,0.8740511,0.003855403,0.018735409,0.0013736929,k4 non-zero
1,0.0765099,0.09073995,0.5463803,0.09290326,0.0,0.013186695,k4 zero
1,0.0677815,0.08794864,0.5209242,0.07993413,0.0,0.011700092,k4 zero
1,0.00995821,0.2378942,0.7778613,0.056868903,0.0,0.01620737,k4 zero
1,0.07909998,0.14811279,0.50552815,0.051829327,0.016711764,0.013773182,k4 non-zero
1,0.018709013,0.074711666,0.16206343,0.06421419,0.0,0.021202048,k4 zero
1,0.019099107,0.07647041,0.18036921,0.22358052,0.04178704,0.0423253,k4 non-zero
1,0.04517276,0.019429961,0.0033899366,0.9781773,0.0,0.019362858,k4 zero
1,0.020811561,0.06419797,0.08075918,0.07222268,0.017433757,0.030307839,k4 non-zero
1,0.00655545,0.04784654,0.10503608,0.3957435,0.081384264,0.037810963,k4 non-zero
1,0.06499198,0.1312421,0.5152582,0.07711555,0.0,0.01708517,k4 zero
1,0.05644485,0.12694697,0.6148427,0.08607796,0.013828513,0.015589976,k4 non-zero
1,0.09988474,0.05440975,0.1494744,0.0112550715,0.0045392467,0.0038100393,k4 non-zero
1,0.0114406925,0.28163913,0.8796971,0.07090981,0.010113865,0.021008661,k4 non-zero
1,0.00855723,0.024068505,0.30579895,0.4944087,0.0,0.014870738,k4 zero
1,0.018513601,0.115275174,0.6234414,0.0055495715,0.0,0.0010170699,k4 zero
1,0.053054903,0.13951233,0.27484566,0.01703571,0.019780727,0.008142663,k4 non-zero
1,0.015691433,0.06119688,0.16323763,0.04081541,0.0028733134,0.012240815,k4 non-zero
1,0.02889914,0.1495277,0.8530461,0.022012465,0.0,0.003761432,k4 zero
1,0.047568604,0.21128152,0.63181615,0.061706826,0.012324664,0.018798962,k4 non-zero
1,0.025234086,0.17313452,0.841637,0.120423116,0.0,0.02167162,k4 zero
1,0.03052981,0.029729048,0.02270137,0.07445459,0.043731607,0.022782587,k4 non-zero
1,0.011146743,0.1117208,0.6714181,0.16114625,0.0006836013,0.021624021,k4 non-zero
1,0.04272114,0.22694087,0.85955805,0.014846829,0.004159839,0.003853309,k4 non-zero
1,0.09076483,0.14965841,0.7252721,0.10497256,0.0,0.018922165,k4 zero
1,0.04303487,0.0815446,0.11098852,0.032682203,0.0,0.018549759,k4 zero
1,0.0020002364,0.14729953,0.9602557,0.03135534,0.011263381,0.0046576997,k4 non-zero
1,0.07986305,0.2689654,0.76169455,0.01612081,0.017017597,0.005574511,k4 non-zero
1,0.02076078,0.18044059,0.7850146,0.16125366,0.0,0.030748896,k4 zero
1,0.05560471,0.14686276,0.4310243,0.053167474,0.0,0.016126508,k4 zero
1,0.080841646,0.07454692,0.4173252,0.2174928,0.0,0.025540262,k4 zero
1,0.050777763,0.07704829,0.3210529,0.3627683,0.041612606,0.040874247,k4 non-zero
1,0.026444934,0.22420534,0.504925,0.017400589,0.0075815907,0.007469105,k4 non-zero
1,0.056341752,0.07455099,0.39777735,0.26935208,0.0,0.0300998,k4 zero
1,0.08983536,0.22009923,0.81479084,0.07433907,0.021287797,0.01840223,k4 non-zero
1,0.020959986,0.0960702,0.47443953,0.25751007,0.0,0.033798836,k4 zero
1,0.05878961,0.025265591,0.047024388,0.11060099,0.022704942,0.017728107,k4 non-zero
1,0.04492458,0.29930148,0.80165404,0.030508425,0.010596003,0.010972878,k4 non-zero
1,0.0053857802,0.08217535,0.23882264,0.019434875,0.0,0.006184012,k4 zero
1,0.0029463002,0.046817206,0.5427191,0.15797825,0.021414418,0.010555342,k4 non-zero
1,0.04566624,0.050553996,0.34050947,0.34999326,0.0,0.025624169,k4 zero
1,0.03261547,0.066713005,0.21716782,0.17895862,0.0,0.030139033,k4 zero
1,0.07064207,0.02914509,0.06728244,0.017440278,0.0,0.0059995535,k4 zero
1,0.069345325,0.10428458,0.18591054,0.023786606,0.011019269,0.011829327,k4 non-zero
1,0.013095992,0.2166438,0.5961733,0.020164855,0.0,0.007087977,k4 zero
1,0.09048896,0.069590576,0.4963291,0.2631711,0.0,0.024113527,k4 zero
1,0.04434743,0.084947936,0.47360373,0.4837745,0.03658179,0.04292519,k4 non-zero
1,0.004108274,0.1903503,0.5272287,0.044732388,0.0,0.0148870675,k4 zero
1,0.047205053,0.110339604,0.4010695,0.01762021,0.0066966917,0.004643551,k4 non-zero
1,0.05030889,0.044484027,0.9150516,0.07515816,0.0,0.003376393,k4 zero
1,0.07300423,0.17779832,0.87495714,0.087544285,0.0,0.01617164,k4 zero
1,0.0030229115,0.08443395,0.5906901,0.25984418,0.0,0.025795165,k4 zero
1,0.012259455,0.16509053,0.32289675,0.02003293,0.005397484,0.009644097,k4 non-zero
1,0.05899375,0.17494398,0.8844711,0.096990705,0.011463322,0.017288435,k4 non-zero
1,0.05233967,0.120875284,0.4535602,0.14720194,0.0,0.029617505,k4 zero
1,0.02359896,0.058838576,0.3760395,0.09667402,0.0,0.012033,k4 zero
1,0.03298943,0.15124604,0.38065192,0.05622138,0.0,0.019463908,k4 zero
1,0.033762153,0.09207292,0.46545872,0.48400694,0.039115682,0.046935804,k4 non-zero
1,0.062449872,0.023912126,0.37641644,0.44967723,0.029679744,0.013016366,k4 non-zero
1,0.03825933,0.037174374,0.057536807,0.004805479,0.01244047,0.0028654817,k4 non-zero
1,0.06081731,0.08056741,0.90770876,0.07220278,0.016412636,0.005936445,k4 non-zero
1,0.020663764,0.074183784,0.15900554,0.23304684,0.04230422,0.044096906,k4 non-zero
1,0.053984385,0.028846817,0.12940836,0.2029338,0.0,0.01761436,k4 zero
1,0.0061526787,0.13115698,0.67409194,0.2580503,0.018289357,0.03630894,k4 non-zero
1,0.027096221,0.2226332,0.8097672,0.021988316,0.014058251,0.0058855386,k4 non-zero
1,0.05474094,0.09051972,0.4559681,0.13949789,0.0,0.02120576,k4 zero
1,0.01630594,0.14753371,0.62179077,0.21786553,0.020925447,0.038280558,k4 non-zero
1,0.06378006,0.02494462,0.61620265,0.04667663,0.0,0.0017564748,k4 zero
1,0.020759799,0.07956971,0.57323587,0.011089374,0.0,0.0015100808,k4 zero
1,0.029435586,0.043977123,0.08999061,0.7483749,0.0,0.039256595,k4 zero
1,0.049514562,0.05421875,0.6022761,0.29915866,0.019099379,0.017993547,k4 non-zero
1,0.002676739,0.07196245,0.35670933,0.13636395,0.01972663,0.01990188,k4 non-zero
1,0.025289899,0.08696992,0.2664457,0.113951914,0.016210485,0.02605271,k4 non-zero
1,0.025952177,0.121555604,0.7649001,0.1305988,0.0,0.017727567,k4 zero
1,0.028462531,0.0498231,0.04267656,0.21916217,0.0,0.041702535,k4 zero
1,0.044952374,0.158868,0.49969512,0.072738625,0.0033338983,0.02018721,k4 non-zero
1,0.0026437123,0.14304307,0.7154378,0.24803221,0.006359738,0.036824487,k4 non-zero
1,0.016226,0.04971991,0.76743543,0.15183075,0.023051381,0.008211997,k4 non-zero
1,0.06743892,0.06595919,0.2722252,0.15012324,0.004822244,0.023445114,k4 non-zero
1,0.040983733,0.106821395,0.18931767,0.053779323,0.010254449,0.023631647,k4 non-zero
1,0.07011739,0.30881304,0.87288857,0.023127377,0.0,0.00797088,k4 zero
1,0.073023826,0.2711223,0.9244665,0.025690414,0.0,0.0073306253,k4 zero
1,0.060972787,0.017897645,0.32753688,0.3361743,0.023324294,0.009065282,k4 non-zero
1,0.017445711,0.18659602,0.6186144,0.01925069,0.0,0.005631445,k4 zero
1,0.09077214,0.027643485,0.012959163,0.08129869,0.0,0.023842884,k4 zero
1,0.08512663,0.07977783,0.4703995,0.052219085,0.0,0.007971253,k4 zero
1,0.004465794,0.2032607,0.85118693,0.037644368,0.0,0.008608631,k4 zero
1,0.04042432,0.077601574,0.21056256,0.18511514,0.020212885,0.03630537,k4 non-zero
1,0.030608838,0.048541047,0.060984157,0.0138505,0.0,0.008984043,k4 zero
1,0.008190903,0.04835058,0.51835895,0.06817866,0.0,0.005620233,k4 zero
1,0.0010999368,0.3076182,0.63300085,0.002574759,0.0,0.0012461818,k4 zero
1,0.009980781,0.19622117,0.6435276,0.08364453,0.013678558,0.022570759,k4 non-zero
1,0.020811716,0.28170264,0.65702474,0.009347667,0.015256603,0.003951638,k4 non-zero
1,0.006819054,0.03961607,0.105654225,0.04187779,0.021862043,0.011245244,k4 non-zero
1,0.091197476,0.057711944,0.26777792,0.033499375,0.0017481311,0.0064170584,k4 non-zero
1,0.041380808,0.12424097,0.484599,0.22145878,0.01780716,0.038968842,k4 non-zero
1,0.035437517,0.25935677,0.9514609,0.020446058,0.0056200237,0.005456102,k4 non-zero
1,0.050697464,0.025449432,0.08540868,0.5334497,0.17176636,0.021937156,k4 non-zero
1,0.08204544,0.079837255,0.6193815,0.20952132,0.011355573,0.020180421,k4 non-zero
1,0.031412266,0.1438951,0.63367814,0.17868347,0.008272977,0.031650532,k4 non-zero
1,0.049160797,0.2794443,0.67627466,0.0071639586,0.0157902,0.0029291986,k4 non-zero
1,0.0052576656,0.116097756,0.9717047,0.0038500873,0.0,0.000458187,k4 zero
1,0.06664617,0.29296017,0.9183429,0.04929915,0.016420858,0.014925651,k4 non-zero
1,0.048121326,0.09100053,0.36698577,0.032525238,0.0,0.007408591,k4 zero
1,0.044488106,0.05404111,0.1604254,0.107142396,0.0049142363,0.021639727,k4 non-zero
1,0.021149665,0.13807471,0.44128737,0.11155568,0.020160142,0.027861468,k4 non-zero
1,0.085831374,0.16742782,0.56000555,0.0057174265,0.0029799705,0.0016920937,k4 non-zero
1,0.053828087,0.11636985,0.1902982,0.0046408316,0.015951257,0.0027703685,k4 non-zero
1,0.022970637,0.2294613,0.76388645,0.055896036,0.0169989,0.015645586,k4 non-zero
1,0.021201335,0.16062364,0.7858897,0.070955284,0.019733422,0.013301234,k4 non-zero
1,0.005489036,0.12419985,0.63850075,0.13789164,0.0,0.02205859,k4 zero
1,0.0075550214,0.049789503,0.31032807,0.1394041,0.009041308,0.015433322,k4 non-zero
1,0.0001607709,0.049447265,0.012902964,0.05791644,0.1303787,0.040438205,k4 non-zero
1,0.0894591,0.26793516,0.8097748,0.014970799,0.0031771013,0.004863564,k4 non-zero
1,0.023795001,0.102596246,0.8550471,0.108047634,0.0,0.011510064,k4 zero
1,0.035925787,0.09127851,0.45965514,0.0034834135,0.0074719666,0.0006865349,k4 non-zero
1,0.06204509,0.054072212,0.30328295,0.03028558,0.0,0.0049093612,k4 zero
1,0.056924507,0.23587033,0.7774383,0.02119265,0.0,0.006259108,k4 zero
1,0.013845947,0.07144058,0.21657068,0.014620426,0.0018790622,0.0045178714,k4 non-zero
1,0.041427534,0.12969251,0.32740816,0.00918645,0.0,0.003539611,k4 zero
1,0.09381521,0.10196169,0.6337452,0.12464855,0.016492272,0.016758282,k4 non-zero
1,0.081261255,0.048666697,0.525823,0.32816777,0.0,0.018701421,k4 zero
1,0.01950465,0.18334183,0.6579584,0.03144107,0.0,0.0083615715,k4 zero
1,0.06000028,0.044852883,0.116559915,0.16237652,0.018570691,0.026110088,k4 non-zero
1,0.086086296,0.06352671,0.8324947,0.029599281,0.0,0.002181137,k4 zero
1,0.06410587,0.113649905,0.55359393,0.06678591,0.015419051,0.012234782,k4 non-zero
1,0.00647655,0.24992077,0.7951631,0.029116178,0.0016708788,0.008828,k4 non-zero
1,0.060620774,0.23120083,0.79519385,0.06578862,0.0,0.01766631,k4 zero
1,0.022596974,0.040806763,0.2823495,0.090930805,0.0024703383,0.009940497,k4 non-zero
1,0.02197394,0.21884525,0.5847324,0.028456189,0.0,0.010155932,k4 zero
1,0.047505394,0.13935143,0.40277043,0.004613179,0.0,0.0015780041,k4 zero
1,0.05770552,0.08383617,0.382653,0.29143152,0.0,0.036245458,k4 zero
1,0.07587428,0.098146155,0.50253856,0.1844527,0.0,0.026351605,k4 zero
1,0.07921506,0.05085194,0.44684118,0.3257845,0.0,0.021442173,k4 zero
1,0.0407183,0.07446661,0.6026085,0.19885394,0.0,0.0184762,k4 zero
1,0.041192275,0.08430886,0.40622297,0.03764755,0.0,0.007150783,k4 zero
1,0.09533284,0.11938987,0.646063,0.02327985,0.0063380916,0.004152398,k4 non-zero
1,0.032446753,0.043089163,0.23737164,0.16340293,0.0,0.01756822,k4 zero
1,0.06668642,0.111446105,0.40382013,0.006274048,0.0,0.0017050186,k4 zero
1,0.030940533,0.023964634,0.029734988,0.033592917,0.0,0.012712279,k4 zero
1,0.044296198,0.21294129,0.62558556,0.028616903,0.0,0.009314732,k4 zero
1,0.049742334,0.081893034,0.87495625,0.06310308,0.0102086235,0.0055089295,k4 non-zero
1,0.054017313,0.26759997,0.8538315,0.048882905,0.012543741,0.014490811,k4 non-zero
1,0.08801842,0.03977495,0.09339848,0.6843021,0.15705949,0.034998152,k4 non-zero
1,0.016839143,0.028215455,0.26258665,0.6625755,0.008650987,0.020207128,k4 non-zero
1,0.00965522,0.103100345,0.779295,0.10820743,0.010512978,0.012570358,k4 non-zero
1,0.012666872,0.07914104,0.43795943,0.056718633,0.0,0.009074127,k4 zero
1,0.0029618472,0.03850135,0.04105927,0.03236008,0.0,0.016969733,k4 zero
1,0.020363897,0.13315618,0.53154415,0.12732467,0.022431413,0.025732083,k4 non-zero
1,0.056060463,0.07621665,0.25723273,0.3536905,0.027101226,0.044125196,k4 non-zero
1,0.08284227,0.07348862,0.388054,0.31653208,0.0015144695,0.033014428,k4 non-zero
1,0.03601817,0.05300411,0.4038514,0.2015023,0.013605857,0.017643321,k4 non-zero
1,0.07567355,0.13914576,0.79441124,0.112318695,0.0017276456,0.017236302,k4 non-zero
1,0.03990893,0.12511937,0.19029379,0.002014585,0.016331745,0.0013107262,k4 non-zero
1,0.09441494,0.2649359,0.70830387,0.00141116,0.0068457522,0.00052678457,k4 non-zero
1,0.03064293,0.2365338,0.84622407,0.06898742,0.0,0.017829603,k4 zero
1,0.09314961,0.0813951,0.5144554,0.1969827,0.008554913,0.022536643,k4 non-zero
1,0.05659332,0.010127373,0.079649195,0.30982256,0.0,0.008056267,k4 zero
1,0.007533375,0.26265272,0.92916274,0.047459505,0.010320081,0.012763756,k4 non-zero
1,0.031913996,0.06299646,0.71550745,0.13339579,0.0,0.0098992,k4 zero
1,0.031835444,0.098262616,0.2779106,0.027961912,0.0,0.008982862,k4 zero
1,0.034988545,0.20055714,0.66180354,0.04705754,0.011999385,0.01331393,k4 non-zero
1,0.0152102765,0.070696175,0.3742204,0.51888907,0.0,0.04107388,k4 zero
1,0.002730658,0.121067,0.3140145,0.09982037,0.011556154,0.029202355,k4 non-zero
1,0.03134131,0.068697385,0.70964444,0.24106832,0.008908463,0.017419312,k4 non-zero
1,0.020844592,0.21439539,0.43937063,0.00507867,0.0,0.0024498708,k4 zero
1,0.018942628,0.2764888,0.81549287,0.021029247,0.01084381,0.0069506248,k4 non-zero
1,0.09195134,0.16064842,0.9085561,0.037363533,0.0038387745,0.0063455636,k4 non-zero
1,0.07456266,0.19853263,0.56719667,0.036999214,0.0,0.012157566,k4 zero
1,0.08167677,0.26599437,0.81839806,0.02678478,0.0,0.008429656,k4 zero
1,0.07088525,0.24510013,0.81545603,0.018930968,0.006477542,0.0055609476,k4 non-zero
1,0.056975666,0.13627644,0.774828,0.17989717,0.0,0.025678327,k4 zero
1,0.06322757,0.22698954,0.7568775,0.04918585,0.0031134384,0.013850863,k4 non-zero
1,0.0062340386,0.040999737,0.29819563,0.08555497,0.014360615,0.009140654,k4 non-zero
1,0.049368348,0.09895082,0.18178053,0.008873149,0.0,0.0046052374,k4 zero
1,0.0911872,0.05646015,0.081962764,0.12610427,0.028529027,0.034219094,k4 non-zero
1,0.07567185,0.050757255,0.18680096,0.6554917,0.0,0.039500475,k4 zero
1,0.0061180084,0.08638543,0.72042257,0.13586758,0.012029821,0.013706777,k4 non-zero
1,0.042662416,0.065844,0.116385795,0.06470404,0.0,0.023526296,k4 zero
1,0.057654623,0.1341121,0.7896017,0.17386569,0.020909589,0.024201645,k4 non-zero
1,0.061521444,0.028668895,0.41171202,0.18543768,0.007935525,0.008902782,k4 non-zero
1,0.05940867,0.18366729,0.6860738,0.054814108,0.0,0.013588504,k4 zero
1,0.0047059585,0.066499844,0.13118945,0.051788893,0.0,0.018821646,k4 zero
1,0.044257812,0.08298082,0.73959595,0.14877051,0.011779284,0.013896404,k4 non-zero
1,0.011911893,0.09982217,0.1827075,0.0102900015,0.021051269,0.0053221947,k4 non-zero
1,0.08123719,0.03591138,0.09165687,0.17029569,0.0584058,0.023346033,k4 non-zero
1,0.021332989,0.33765456,0.91617817,0.034847062,0.0053171087,0.012372195,k4 non-zero
1,0.08527424,0.035269573,0.17269069,0.0873933,0.0,0.011851265,k4 zero
1,0.023453869,0.049613144,0.14536011,0.2059261,0.007026382,0.029083524,k4 non-zero
1,0.08148359,0.14828666,0.76916045,0.18325512,0.0,0.028531967,k4 zero
1,0.09874651,0.087677516,0.741172,0.15472718,0.0,0.015142434,k4 zero
1,0.018447084,0.03866309,0.017515391,0.35032287,0.0,0.036822066,k4 zero
1,0.0045774775,0.039223827,0.17126526,0.009621619,0.019923968,0.0020863689,k4 non-zero
1,0.09119872,0.081326686,0.49646685,0.27231306,0.0,0.028807098,k4 zero
1,0.09575434,0.03332018,0.47132525,0.017373739,0.018210132,0.0011845658,k4 non-zero
1,0.05757447,0.14320217,0.56249833,0.057213783,0.0,0.013220878,k4 zero
1,0.075012855,0.16056114,0.6107444,0.05543565,0.0059537273,0.013360969,k4 non-zero
1,0.0036680913,0.07970162,0.3089036,0.38795274,0.0030250268,0.04437136,k4 non-zero
1,0.02776236,0.10857714,0.76109076,0.1944947,0.0,0.022099204,k4 zero
1,0.06435953,0.040541828,0.68409777,0.2879587,0.0,0.012009974,k4 zero
1,0.09344868,0.065405935,0.55222803,0.12606029,0.014088451,0.012155731,k4 non-zero
1,0.053345885,0.2877155,0.67056286,0.0055319173,0.0,0.002354135,k4 zero
1,0.017866896,0.11171082,0.27578673,0.0169873,0.0,0.0064816712,k4 zero
1,0.059684817,0.06479522,0.15728393,0.15684785,0.029984822,0.032352634,k4 non-zero
1,0.0373276,0.13437219,0.72304094,0.19429407,0.0011656256,0.028460398,k4 non-zero
1,0.08052299,0.087855965,0.7623886,0.037635997,0.007625679,0.0041330564,k4 non-zero
1,0.036720384,0.033525437,0.28004223,0.5215634,0.0,0.021813272,k4 zero
1,0.02325754,0.025609523,0.04584562,0.075018585,0.0063128057,0.015895443,k4 non-zero
1,0.08283667,0.013252915,0.6574078,0.04402915,0.0041640988,0.00083188456,k4 non-zero
1,0.080139585,0.09103219,0.427611,0.20959057,0.0,0.029942628,k4 zero
1,0.03995606,0.15541305,0.46474636,0.015979785,0.018376831,0.0051660747,k4 non-zero
1,0.013113754,0.04914012,0.5612874,0.0023977594,0.007622599,0.00020902837,k4 non-zero
1,0.004362003,0.034954473,0.14249851,0.10427343,0.0,0.014770004,k4 zero
1,0.034772664,0.06400444,0.6054655,0.30552357,0.0,0.021465534,k4 zero
1,0.045295887,0.3566403,0.9753369,0.023573117,0.014395062,0.008416297,k4 non-zero
1,0.052701924,0.113193385,0.43513477,0.1557344,0.022818478,0.029834192,k4 non-zero
1,0.044834945,0.16725056,0.68449664,0.06349805,0.0,0.014198074,k4 zero
1,0.070669286,0.054709077,0.14383018,0.08173272,0.0064110057,0.019823834,k4 non-zero
1,0.06221892,0.090886086,0.71206486,0.09260482,0.0027514787,0.010459559,k4 non-zero
1,0.02357782,0.12947103,0.88205796,0.06641232,0.0,0.009065621,k4 zero
1,0.0029664661,0.03151164,0.02738888,0.4775797,0.0,0.029802486,k4 zero
1,0.08163762,0.12178525,0.6173331,0.20976943,0.0,0.030887127,k4 zero
1,0.055576637,0.16346683,0.5231809,0.078285724,0.022046678,0.021276522,k4 non-zero
1,0.028624125,0.11454364,0.36624053,0.11624286,0.013616025,0.027596558,k4 non-zero
1,0.03160781,0.027536316,0.053512257,0.1330466,0.055398863,0.019637842,k4 non-zero
1,0.09508055,0.07262632,0.7171652,0.046293773,0.015077249,0.0044038338,k4 non-zero
1,0.054750204,0.06996984,0.20172217,0.14439602,0.016770365,0.029190509,k4 non-zero
1,0.066527694,0.109182954,0.48244262,0.18356721,0.0,0.030093266,k4 zero
1,0.086134546,0.15555036,0.6486848,0.035124827,0.0,0.0079900585,k4 zero
1,0.023855362,0.107700616,0.72563136,0.1902759,0.0,0.022374352,k4 zero
1,0.039186753,0.02422962,0.70261633,0.16726136,0.0,0.0046589067,k4 zero
1,0.037444327,0.0947306,0.73275423,0.13090894,0.005984131,0.014358703,k4 non-zero
1,0.046760805,0.06733467,0.40205535,0.0037444043,0.015168479,0.0006213119,k4 non-zero
1,0.09022945,0.04577709,0.13285588,0.3214985,0.028360575,0.0323916,k4 non-zero
1,0.031460807,0.0643395,0.13023165,0.06282039,0.0,0.020936493,k4 zero
1,0.049670093,0.20124929,0.43721876,0.013084022,0.0019945307,0.0058475104,k4 non-zero
1,0.024112398,0.07256064,0.48537126,0.31020626,0.0,0.028292358,k4 zero
1,0.029134274,0.0576719,0.6091499,0.21267582,0.0,0.0149246,k4 zero
1,0.036024086,0.34635243,0.9650063,0.01593708,0.011635688,0.0056270794,k4 non-zero
1,0.077633224,0.037159055,0.1553648,0.6909441,0.06415084,0.030337423,k4 non-zero
1,0.07594017,0.1019833,0.22455677,0.039521866,0.0,0.015262766,k4 zero
1,0.038402822,0.012564148,0.0140538,0.2198763,0.080345064,0.011809332,k4 non-zero
1,0.09927782,0.16646299,0.45928183,0.0035941415,0.0,0.0012925526,k4 zero
1,0.021120742,0.057480343,0.1862032,0.7695222,0.0,0.046281494,k4 zero
1,0.079531156,0.114555575,0.43904534,0.13965264,0.0,0.027644796,k4 zero
1,0.004543103,0.05491404,0.08196289,0.774066,0.12622973,0.04965614,k4 non-zero
1,0.043853763,0.22157569,0.7015304,0.015440195,0.0041190395,0.0047717043,k4 non-zero
1,0.07395223,0.049390394,0.46451622,0.08740207,0.015842864,0.007821488,k4 non-zero
1,0.029250778,0.18494467,0.36511886,0.002276531,0.0,0.0011459922,k4 zero
1,0.0450451,0.23706548,0.78364193,0.08671932,0.021892892,0.023620257,k4 non-zero
1,0.08823064,0.059012476,0.19331649,0.32109222,0.04377161,0.03683539,k4 non-zero
1,0.055203047,0.07915487,0.38154632,0.124863304,0.026262544,0.019516887,k4 non-zero
1,0.056790873,0.09527559,0.19997914,0.057241395,0.0,0.021202458,k4 zero
1,0.06938854,0.045468893,0.48067573,0.43655276,0.020357525,0.021640815,k4 non-zero
1,0.017769204,0.075309835,0.7126776,0.19621637,0.015011408,0.016258247,k4 non-zero
1,0.09319812,0.2624277,0.8787743,0.013628167,0.00213865,0.0040076184,k4 non-zero
