0.5,1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0.148419298,0.193807032,0.194367365,0.179447614,0.160627679,0.142875455,0.12796227,0.116171351,0.107169266,0.100431113,0.095432442,0.091723545,0.088947596,0.086834476,0.085186055,0.083860251,0.082756888,0.081806259,0.08096037,0.080186447,0.079462273,0.078772873,0.078108194,0.077461521,0.076828382,0.076205796,0.075591785,0.074985033,0.074384662,0.073790083,0.0732009,0.072616841,0.072037712,0.071463379,0.07089374,0.070328714,0.069768237,0.069212259,0.068660733,0.068113615,0.067570864,0.067032435,0.066498317,0.065968446,0.065442801,0.064921349,0.06440405,0.063890874,0.063381786,0.062876755,0.062375748,0.061878732,0.061385677,0.060896551,0.060411323,0.05992996,0.059452432,0.05897871,0.058508763,0.058042561
0,0.153172231,0.22723555,0.270032294,0.285159,0.302793279,0.327637977,0.333696057,0.334798134,0.349553621,0.349514729,0.355581794,0.366260125,0.354926014,0.360516288,0.37345387,0.373304605,0.387337313,0.379916816,0.377932872,0.405226909,0.392073867,0.395082884,0.379590373,0.384250385,0.385858426,0.368747215,0.378457738,0.364381045,0.363448524,0.357093741,0.379493296,0.35868998,0.346499357,0.365570332,0.343181676,0.358547253,0.334326968,0.341265576,0.358844434,0.365431279,0.358899235,0.355486144,0.35312998,0.33807878,0.347272966,0.350165625,0.369755298,0.359817134,0.330379238,0.358291567,0.347486581,0.342268903,0.359891473,0.365135492,0.362685923,0.334597083,0.341296385,0.349918001,0.35884325,0.333980841
0,0.150100601,0.222209984,0.258950737,0.291416736,0.301719164,0.320889421,0.34172231,0.346336004,0.342825166,0.350338328,0.362235096,0.352114222,0.362896067,0.377723126,0.376928647,0.397207272,0.379612815,0.378743101,0.382442725,0.392451316,0.392797588,0.416275456,0.393527886,0.398889506,0.407812243,0.398876545,0.405971354,0.404704993,0.409451008,0.385848869,0.409111829,0.398551367,0.401597488,0.394502048,0.417043369,0.373356324,0.412653834,0.386863103,0.412410423,0.407581447,0.40382901,0.400167974,0.417395402,0.378633143,0.377021165,0.374159614,0.393947174,0.361300039,0.391807182,0.371443275,0.358072686,0.35569388,0.35762738,0.344916411,0.373299692,0.37655915,0.376289928,0.348868134,0.361758175,0.35462115
